,Date,0,1,2,3,4,5,6,7,8,9
6,2024-12-19,LT,11263.0,25,1,3679.50,3727.95,3713.15,3772.05,3816.30,1
7,2024-12-19,LTF,1660.0,1.25,2,135.26,137.21,141.1,139.71,141.71,0
8,2024-12-19,LTIM,14136.0,25,2,6181.80,6234.50,6226.0,6280.60,6330.40,0
9,2024-12-19,LTTS,1674.0,25,8,4961.70,null,5067.40,5163.45,5221.00,0
10,2024-12-19,LUPIN,3112.0,10,0,2068.80,2087.25,2163.0,2106.95,2127.45,1
11,2024-12-19,M&M,9381.0,25,1,2877.15,2972.90,3015.0,3018.05,3065.35,2
12,2024-12-19,M&MFIN,1166.0,2.5,2,258.35,262.65,272.25,266.75,272.40,0
13,2024-12-19,MANAPPURAM,1504.0,1.25,0,169.19,173.34,183.0,174.54,177.54,4
14,2024-12-19,MARICO,1279.0,5,2,624.95,634.05,642.55,644.50,655.25,2
15,2024-12-19,MARUTI,12936.0,50,1,10824.75,10925.45,10955.0,11019.10,11112.15,0
16,2024-12-19,MAXHEALTH,2012.0,10,0,1133.05,1170.10,1180.0,1186.45,1205.60,4
17,2024-12-19,MCX,5214.0,50,0,6456.45,6551.85,6663.0,6637.60,6725.90,0
18,2024-12-19,METROPOLIS,3053.0,10,4,2087.80,2090.35,2128.0,2106.75,2112.25,0
19,2024-12-19,MFSL,449.0,10,3,1088.05,1105.20,1132.75,1124.80,1145.50,1
20,2024-12-19,MGL,1646.0,10,2,1203.70,1223.80,1254.65,1241.10,1264.35,0
21,2024-12-19,MOTHERSON,4541.0,1.25,0,153.52,156.07,157.77,158.47,160.92,0
22,2024-12-19,MPHASIS,4536.0,25,4,3028.00,3074.90,3107.85,3122.65,3172.60,1
23,2024-12-19,MRF,2358.0,250,2,129219.40,null,129510.00,129582.55,130213.80,4
24,2024-12-19,MUTHOOTFIN,3217.0,10,0,2026.05,2070.35,2148.9,2088.90,2108.10,2
25,2024-12-19,NATIONALUM,644.0,1.25,4,214.83,219.18,220.39,225.73,227.13,0
26,2024-12-19,NAUKRI,4835.0,50,0,8547.65,8624.25,8749.95,8727.75,8816.40,3
27,2024-12-19,NAVINFLUOR,1153.0,25,3,3336.75,3392.60,3394.9,3431.60,3507.75,0
28,2024-12-19,NCC,829.0,2.5,5,null,293.45,297.05,298.55,302.45,1
29,2024-12-19,NESTLEIND,3139.0,10,5,2136.60,2167.15,2164.0,2187.15,2204.30,0
30,2024-12-19,NHPC,1281.0,0.5,6,81.65,82.40,84.43,82.40,83.50,0
31,2024-12-19,NMDC,4912.0,2.5,2,199.42,207.52,213.46,212.22,216.32,0
32,2024-12-19,NTPC,8804.0,2.5,3,331.75,336.70,337.9,341.00,345.75,0
33,2024-12-19,NYKAA,1392.0,1.25,3,160.38,167.98,170.0,170.58,173.28,1
34,2024-12-19,OBEROIRLTY,4945.0,10,0,2258.50,2279.60,2293.2,2299.80,2316.75,3
35,2024-12-19,OFSS,4698.0,125,2,11654.25,11893.35,12800.0,12122.35,12344.15,1
36,2024-12-19,OIL,547.0,5,2,426.35,434.90,440.0,443.60,454.10,0
37,2024-12-19,ONGC,7487.0,2,3,236.50,238.80,242.2,241.30,243.80,0
38,2024-12-19,PAGEIND,943.0,250,0,48310.30,48794.20,49200.0,49256.65,49774.15,5
39,2024-12-19,PAYTM,5416.0,10,1,969.45,987.95,994.9,1005.55,1025.40,4
40,2024-12-19,PEL,2425.0,10,3,1113.60,1127.30,1121.0,1146.50,1163.95,0
41,2024-12-19,PERSISTENT,6762.0,50,0,6238.35,6333.05,6687.1,6427.25,6520.90,2
42,2024-12-19,PETRONET,1884.0,1.5,3,328.45,330.85,335.95,330.85,333.40,1
43,2024-12-19,PFC,7973.0,5,1,455.95,464.55,480.0,473.80,482.75,0
44,2024-12-19,PIDILITIND,1691.0,10,5,2990.10,2977.75,2987.95,3022.30,3041.35,0
45,2024-12-19,PIIND,1771.0,25,4,3800.20,3864.90,3891.1,3919.40,3969.95,0
46,2024-12-19,PNB,4711.0,0.5,3,99.38,100.63,103.4,101.38,102.38,0
47,2024-12-19,POLICYBZR,1915.0,25,2,1975.05,2070.60,2135.0,2114.25,2158.90,0
48,2024-12-19,POLYCAB,2017.0,50,0,7241.50,7337.45,7476.0,7426.85,7514.70,3
49,2024-12-19,POONAWALLA,1418.0,2.5,5,315.05,323.20,324.0,327.05,331.85,0
50,2024-12-19,POWERGRID,4566.0,2.5,4,309.80,317.10,322.8,321.50,325.95,0
51,2024-12-19,PRESTIGE,1499.0,25,2,1793.85,1832.25,1862.9,1879.35,1918.45,1
52,2024-12-19,PVRINOX,2774.0,10,4,1332.95,1363.15,1419.85,1432.45,1488.70,0
53,2024-12-19,RAMCOCEM,789.0,5,0,1001.25,1012.75,1026.0,1022.15,1032.05,1
54,2024-12-19,RBLBANK,1773.0,1.25,0,157.90,161.25,165.1,163.60,166.25,0
