,Date,symbol,volume,pv,bullish risk,C2,C1,CMP,P1,P2,Bearish Risk
184,02-12-2024,PETRONET,3794,1,2,331.7,334.35,337.1,336.35,338.9,2
185,02-12-2024,PFC,2059,5,0,482.3,491.75,495.8,501.15,510.75,0
186,02-12-2024,PIDILITIND,1224,10,5,3052.7,3070.4,3130,3096.55,3146,4
187,02-12-2024,PIIND,701,25,3,3993.25,4031.95,4090.6,4097.3,4134.7,2
188,02-12-2024,PNB,2749,0.5,0,102.79,103.79,105.04,104.84,105.59,2
189,02-12-2024,POLICYBZR,82,50,2,null,1845.55,1874.8,1918.65,null,2
190,02-12-2024,POLYCAB,3199,50,0,7124.1,7220.95,7341,7319.5,7415.45,3
191,02-12-2024,POONAWALLA,439,2.5,4,334.1,null,355.7,null,357.6,6
192,02-12-2024,POWERGRID,4999,2.5,5,320.8,325.65,328.35,330.4,335.1,1
193,02-12-2024,PVRINOX,4044,10,0,1541.25,1559,1579.95,1581.1,1600.85,1
194,02-12-2024,RAMCOCEM,1330,5,0,1011.25,1019.05,1035.6,1029.7,1093.2,4
195,02-12-2024,RBLBANK,7449,1.25,2,145.9,148.3,156.32,150.6,153.1,0
196,02-12-2024,RECLTD,4602,5,1,523.45,533.05,531,542.2,551.85,0
197,02-12-2024,RELIANCE,25058,5,0,1267.75,1277.25,1310.6,1287.25,1297.25,0
198,02-12-2024,SAIL,2605,1.25,4,113.23,115.53,118.9,117.98,120.38,0
199,02-12-2024,SBICARD,1546,2.5,0,701.6,705.2,703.4,709.85,716.9,0
200,02-12-2024,SBILIFE,4580,10,2,1425.75,1445.95,1422.5,1465.6,1485.55,1
201,02-12-2024,SBIN,10319,5,0,821.2,830.85,837.05,840.5,849.8,0
202,02-12-2024,SHREECEM,1238,125,1,26245.95,null,26280,null,26876.75,4
203,02-12-2024,SHRIRAMFIN,3326,25,2,2964.45,3014.45,3097,3061.85,3108.75,2
204,02-12-2024,SIEMENS,2441,50,1,7428.35,7519.4,7576,7616.6,7702,3
205,02-12-2024,SJVN,119,1.25,3,111.25,113.2,113.65,116.1,120.75,7
206,02-12-2024,SONACOMS,71,20,2,null,null,673.5,null,null,3
207,02-12-2024,SRF,1554,10,0,2251,2261.75,2293.75,2283.05,2300.95,1
208,02-12-2024,SUNPHARMA,5913,10,2,1765.05,1785.55,1806.2,1804.6,1823.45,2
209,02-12-2024,SUNTV,1020,5,5,744.25,753.55,757.95,764.8,774.1,3
210,02-12-2024,SUPREMEIND,71,50,2,null,null,4791.55,null,null,3
211,02-12-2024,SYNGENE,943,5,0,920.9,930.9,946.5,941.55,951.25,5
212,02-12-2024,TATACHEM,1256,10,3,1083.8,1103.25,1134,1121.85,1137.15,2
213,02-12-2024,TATACOMM,426,10,6,1720.95,1736.95,1789.8,1760.05,1779.7,1
214,02-12-2024,TATACONSUM,1740,5,3,940.55,950.1,956.15,959.85,969.45,1
215,02-12-2024,TATAELXSI,73,50,4,null,6512.75,6653,6692.4,null,5
216,02-12-2024,TATAMOTORS,10547,5,0,772.35,781.45,790.15,791.45,801.7,0
217,02-12-2024,TATAPOWER,3202,2.5,1,410.2,415.15,416.4,420.15,424.4,0
218,02-12-2024,TATASTEEL,4149,1.25,1,140.52,142.97,146.36,145.37,147.72,0
219,02-12-2024,TCS,6338,25,2,4150.45,4197.95,4268.85,4247.9,4291.75,0
220,02-12-2024,PRESTIGE,4,25,2,null,null,1627.05,null,1635,2
0,01-12-2024,AARTIIND,6383,5,5,434.9,443.5,448.3,452.1,460.95,0
1,01-12-2024,ABB,8669,50,1,7306.6,7399.65,7421.25,7488.45,7575.1,1
2,01-12-2024,ABBOTINDIA,1406,125,4,27120.4,null,27723.4,null,27780.75,3
3,01-12-2024,ABCAPITAL,7203,1.25,4,190.53,192.83,194.33,195.18,197.53,2
4,01-12-2024,ABFRL,4055,2.5,3,306.95,311.5,313.75,316,320.65,0
5,01-12-2024,ACC,18300,10,0,2194.75,2213.85,2222.55,2232.8,2251.2,1
6,01-12-2024,ADANIENSOL,27421,10,3,809.55,823.1,840.5,844.05,858.65,3
7,01-12-2024,ADANIENT,137031,10,0,2432.35,2452.65,2463.15,2471.45,2490.4,0
8,01-12-2024,ADANIGREEN,74095,10,0,1285.65,1304,1323.9,1326.3,null,5
9,01-12-2024,ADANIPORTS,139837,10,1,1162.4,1181.5,1190.05,1199.75,1218.7,0
10,01-12-2024,ALKEM,13193,50,4,5546.55,5634.45,5642.45,5721.8,5838.65,5
11,01-12-2024,AMBUJACEM,42654,5,1,513.95,522.85,531.5,531.55,539.9,0
12,01-12-2024,ANGELONE,494,25,1,null,null,2897.1,null,null,3
13,01-12-2024,APLAPOLLO,1458,10,6,1483,null,1516.4,null,1521.6,5
14,01-12-2024,APOLLOHOSP,13305,25,5,6777.95,6825.35,6828.9,6869.85,6918.5,1
15,01-12-2024,APOLLOTYRE,7336,5,4,494.85,503.65,509.65,512.35,521.25,1
16,01-12-2024,ASHOKLEY,13729,1.25,0,228.73,231.08,232.08,233.43,235.63,0
17,01-12-2024,ASIANPAINT,31190,10,1,2456.1,2473.75,2479.6,2493,2511.55,0
18,01-12-2024,ASTRAL,3928,10,5,1745.35,1777.15,1790.5,1795.9,1814.35,1
19,01-12-2024,ATGL,9490,5,4,794.5,797.2,812.35,813.1,821.7,4
20,01-12-2024,ATUL,269,50,3,7122.45,7238.05,7295.8,7308.95,7442.2,3
21,01-12-2024,AUBANK,8841,5,5,572.7,581.7,583.35,590.5,599.2,0
22,01-12-2024,AUROPHARMA,21739,10,5,1229.2,1246.7,1262.6,1264.25,1282.4,0
23,01-12-2024,AXISBANK,44860,5,3,1118.75,1128.1,1136.3,1137.15,1146.5,0
24,01-12-2024,BAJAJ-AUTO,40044,50,2,8890.05,8985.6,9033.65,9077.55,9169.3,0
25,01-12-2024,BAJAJFINSV,13650,10,3,1560.4,1578.6,1579.95,1596.75,1614.7,0
26,01-12-2024,BAJFINANCE,53519,50,3,6424.3,6514.25,6575.9,6603.35,6693.4,0
27,01-12-2024,BALKRISIND,3152,25,6,2718.85,2762.8,2780.15,2806.65,null,4
28,01-12-2024,BANDHANBNK,12548,1.25,2,165.33,167.58,169.08,169.98,172.33,0
29,01-12-2024,BANKBARODA,28426,1.25,1,242.25,244.55,246.4,246.9,249.3,0
30,01-12-2024,BANKINDIA,623,0.5,4,110.1,null,110.5,null,113.95,7
31,01-12-2024,BATAINDIA,9711,5,0,1394,1402.65,1410.85,1412.45,1422.7,3
32,01-12-2024,BEL,37836,2.5,0,300.8,305.4,308,310,314.5,0
33,01-12-2024,BERGEPAINT,3742,2.5,4,485.6,490.3,493.7,494.95,499.5,3
34,01-12-2024,BHARATFORG,10087,10,5,1304.05,1322.65,1332.25,1340.65,1358.8,0
35,01-12-2024,BHARTIARTL,206142,10,1,1602.2,1620.5,1627.15,1638.25,1656.05,2
36,01-12-2024,BHEL,20233,2.5,2,246.14,250.74,251.09,255.29,259.74,1
37,01-12-2024,BIOCON,9805,2.5,0,356.3,360.8,365.15,365.5,369.9,3
38,01-12-2024,BOSCHLTD,3333,250,5,33865.5,34613.75,34966.2,35058.5,null,6
39,01-12-2024,BPCL,25050,2.5,2,285.85,290.4,292.1,294.9,299.6,0
40,01-12-2024,BRITANNIA,15734,25,5,4892.65,4936.55,4941.15,4983.3,5029.1,1
41,01-12-2024,BSE,13136,50,2,4533.45,4626.9,4670.75,4720.65,4964.5,1
42,01-12-2024,BSOFT,7799,5,4,581.45,590.4,590.65,599.6,608.65,0
43,01-12-2024,CAMS,1061,50,2,4913.65,null,4928.4,null,5105.9,5
44,01-12-2024,CANBK,41040,0.5,0,100.86,101.76,102.01,102.71,103.66,0
45,01-12-2024,CANFINHOME,3184,5,4,795.2,815.8,823.95,825,834.3,3
46,01-12-2024,CDSL,10092,10,5,1619.9,1638.15,1639.45,1657.5,1677.55,5
47,01-12-2024,CESC,160,1.25,3,null,null,173.98,null,null,4
48,01-12-2024,CGPOWER,1198,5,4,null,732,732.25,740.9,751.45,5
49,01-12-2024,CHAMBLFERT,15816,5,2,503.15,512.05,515.3,521,530,3
50,01-12-2024,CHOLAFIN,11340,10,5,1203.6,1221,1233.95,1239.15,1257.1,1
51,01-12-2024,CIPLA,62291,10,3,1503.9,1522.3,1533.9,1540.3,1557.75,0
52,01-12-2024,COALINDIA,38456,0.375,0,412.7,415.3,416.4,417.55,419.9,0
53,01-12-2024,COFORGE,20717,50,1,8514.55,8608.05,8685.85,8703.9,8794.85,3
54,01-12-2024,COLPAL,39470,25,3,2814.5,2858.5,2889.75,2903.05,2948.25,0
55,01-12-2024,CONCOR,16187,5,2,812.6,821.85,828.35,830.9,840.15,0
56,01-12-2024,COROMANDEL,3901,10,5,1763.55,1781.65,1789,1800,1819.6,6
57,01-12-2024,CROMPTON,3470,2.5,5,401.1,405.85,409.7,410.25,415,2
58,01-12-2024,CUB,4170,1.25,1,175.63,177.88,179.53,180.38,182.48,1
59,01-12-2024,CUMMINSIND,5720,25,4,3408.05,3453.25,3483.7,3498.65,3545.1,0
60,01-12-2024,DABUR,9040,2.5,3,520.85,525.6,527.15,529.75,534.65,1
61,01-12-2024,DALBHARAT,2586,10,1,1797.75,null,1820.35,null,1834.05,3
62,01-12-2024,DEEPAKNTR,7675,25,3,2664.9,2709.3,2727.25,2753.25,2799,1
63,01-12-2024,DELHIVERY,790,5,4,null,328.25,335.95,337.9,345.9,2
64,01-12-2024,DIVISLAB,99267,25,0,6086.7,6133.15,6172.7,6181.5,6228.9,1
65,01-12-2024,DIXON,64824,125,2,15520.85,15757.8,15807.4,15993.2,16232.65,1
66,01-12-2024,DLF,30883,5,1,812.3,821.5,822.95,830.5,839.65,0
67,01-12-2024,DMART,3177,25,6,3654.95,3694.75,3709.6,3766.5,3777.6,8
68,01-12-2024,DRREDDY,29342,5,3,1187.35,1196.75,1202.3,1206.05,1215.15,0
69,01-12-2024,EICHERMOT,14277,25,5,4747.45,4792.75,4831.85,4839.3,4886.1,2
70,01-12-2024,ESCORTS,4315,25,7,3483.35,3535.25,3553.9,3603.15,3647,1
71,01-12-2024,EXIDEIND,33486,5,4,443.45,452.25,452.6,461.2,470,1
72,01-12-2024,FEDERALBNK,11814,1.25,1,207.63,210.08,210.78,212.48,214.68,0
73,01-12-2024,GAIL,15154,1.25,2,197.11,199.46,199.46,199.46,201.66,0
74,01-12-2024,GLENMARK,6019,10,5,1505.85,1524.15,1528.65,1542.8,1560.85,2
75,01-12-2024,GMRINFRA,34653,0.5,1,82.21,83.16,83.21,84.06,84.96,1
76,01-12-2024,GNFC,11123,5,4,624.4,633.45,638.8,642.1,652.05,2
77,01-12-2024,GODREJCP,4098,10,3,1226.85,1244.45,1244.65,1262.15,1280.05,0
78,01-12-2024,GODREJPROP,26557,25,3,2716.6,2762.4,2776.15,2807.35,2853.35,1
79,01-12-2024,GRANULES,4917,5,3,573.85,582.5,584.3,591.8,600.75,0
80,01-12-2024,GRASIM,15786,10,2,2574.25,2593.4,2606.25,2612.2,2630.55,2
81,01-12-2024,GUJGASLTD,7660,5,4,465.85,474.45,479.75,482.9,491.6,0
82,01-12-2024,HAL,44817,50,0,4341.4,4430.15,4476.85,4518.4,4606.85,1
83,01-12-2024,HAVELLS,8024,10,4,1700.3,1717.85,1718,1736.35,1754.8,1
84,01-12-2024,HCLTECH,23320,10,2,1819.8,1838.45,1848.05,1856.8,1875,1
85,01-12-2024,HDFCAMC,3759,25,4,4200.75,4193.6,4204.25,4238.25,4286.9,2
86,01-12-2024,HDFCBANK,150660,5,0,1778.55,1788.15,1796.05,1797.45,1806.85,0
87,01-12-2024,HDFCLIFE,43315,5,3,643.95,653,657.75,662.1,671,0
88,01-12-2024,HEROMOTOCO,30898,50,3,4634.55,4722.1,4761.7,4808,4896.05,0
89,01-12-2024,HFCL,2076,2.5,4,null,null,129.09,null,null,3
90,01-12-2024,HINDALCO,15677,5,3,642.9,652,656.2,661,670.05,0
91,01-12-2024,HINDCOPPER,4921,2.5,5,271.3,275.65,276,280.3,292.35,2
92,01-12-2024,HINDPETRO,14110,2.5,1,375.15,380.05,383.1,384.55,389.35,1
93,01-12-2024,HINDUNILVR,41148,10,3,2462.9,2480.8,2496.15,2499.6,2517.75,0
94,01-12-2024,HUDCO,10304,2.5,3,231.56,235.36,238.61,240.31,null,5
95,01-12-2024,ICICIBANK,53940,5,0,1289.05,1298.25,1300.1,1307.45,1316.8,1
96,01-12-2024,ICICIGI,4092,10,6,1846.9,1860.5,1861.85,1879.2,1897.35,6
97,01-12-2024,ICICIPRULI,19357,5,2,683.2,692.6,699.65,701.6,710.85,3
98,01-12-2024,IDEA,24390,0.5,1,7.66,8.36,8.36,8.36,9.11,3
99,01-12-2024,IDFCFIRSTB,14155,0.5,2,63.08,64.08,64.08,64.08,64.98,0
100,01-12-2024,IEX,10015,1.25,2,172.79,175.09,176.19,177.44,179.74,1
101,01-12-2024,IGL,35221,5,3,314.7,323.05,327.05,331.65,340.15,0
102,01-12-2024,INDHOTEL,26999,5,0,780.65,789.85,793.35,799,808.3,2
103,01-12-2024,INDIAMART,1361,25,3,2239.85,2313.55,2344.9,2355.6,2400.45,2
104,01-12-2024,INDIANB,224,5,1,null,null,574.3,null,null,6
105,01-12-2024,INDIGO,25334,25,0,4308.85,4356.05,4378.9,4402.15,4447.45,2
106,01-12-2024,INDUSINDBK,41119,10,3,968.75,985.7,995.85,1003.05,1020.3,0
107,01-12-2024,INDUSTOWER,17500,5,2,334.85,343.45,349.35,351.95,360.4,0
108,01-12-2024,INFY,72523,10,1,1839.2,1857.65,1857.85,1876,1894.4,0
109,01-12-2024,IOC,15372,1.25,2,135.63,137.83,138.63,140.13,142.33,0
110,01-12-2024,IPCALAB,2612,10,5,1505.65,1523.85,1542.55,1543.45,1561,5
111,01-12-2024,IRB,996,0.5,3,null,null,53.39,null,null,8
112,01-12-2024,IRCTC,16303,5,4,800.7,809.8,815.95,819.2,828.3,0
113,01-12-2024,IRFC,2904,1.25,2,null,146.99,149.34,151.89,151.74,6
114,01-12-2024,ITC,46129,2.5,1,469.9,474.5,476.75,478.9,483.35,0
115,01-12-2024,JINDALSTEL,17036,5,2,891.75,901.75,906.45,910.1,919.15,0
116,01-12-2024,JIOFIN,10116,2.5,3,319.6,325.5,328.35,330.05,334.7,5
117,01-12-2024,JKCEMENT,3964,25,4,4270.85,null,4278.25,null,4322.55,1
118,01-12-2024,JSL,35,5,1,655.7,null,683.2,null,714.85,2
119,01-12-2024,JSWENERGY,321,5,2,651.1,648.6,654.65,658.3,null,5
120,01-12-2024,JSWSTEEL,13669,5,3,949.5,958.9,966,968.05,977.35,2
121,01-12-2024,JUBLFOOD,7405,5,4,631.9,640.85,644.55,649.9,658.85,4
122,01-12-2024,KALYANKJIL,549,5,3,719.95,null,724.45,null,742.9,5
123,01-12-2024,KOTAKBANK,28282,10,3,1742.5,1760.45,1765.25,1778.65,1796.1,2
124,01-12-2024,KPITTECH,269,30,1,null,null,1368.8,null,1385.55,3
125,01-12-2024,LALPATHLAB,2999,25,2,2916.75,2960.45,3002.9,3005.3,3049.2,3
126,01-12-2024,LAURUSLABS,28692,5,1,553.4,562.4,567.15,571.45,580.65,0
127,01-12-2024,LICHSGFIN,9947,5,5,623.7,632.75,638.8,641.55,650.7,0
128,01-12-2024,LICI,10792,5,5,968.85,978,985.5,987.15,996.7,8
129,01-12-2024,LODHA,240,90,1,null,null,1253.2,null,1269.5,2
130,01-12-2024,LT,82600,25,1,3665.25,3709,3724.8,3753.5,3798.3,2
131,01-12-2024,LTF,8743,1.25,2,138.32,140.57,142.47,142.97,145.22,0
132,01-12-2024,LTIM,6464,25,4,,,6172.4,,,3
133,01-12-2024,LTTS,6544,25,4,5203.95,null,5285.2,null,5288.8,1
134,01-12-2024,LUPIN,17840,10,2,2018.8,2037.2,2050.75,2055.8,2074.35,0
135,01-12-2024,M&M,123953,25,1,2909.3,2954.1,2966.1,2998.25,3044.25,1
136,01-12-2024,M&MFIN,5230,2.5,2,260.55,269.45,273.4,273.9,278.25,0
137,01-12-2024,MANAPPURAM,4309,1.25,3,153.16,155.36,156.26,157.71,160.16,0
138,01-12-2024,MARICO,10448,5,3,632,641,644.95,649.85,658.75,2
139,01-12-2024,MARUTI,91772,50,1,10888.6,10982.6,11074.2,11075.1,11167.05,0
140,01-12-2024,MAXHEALTH,220,10,2,936.75,null,979.75,null,985.55,1
141,01-12-2024,MCX,15199,50,2,6008.75,6100.95,6185.35,6195.95,6286.65,2
142,01-12-2024,METROPOLIS,1810,10,7,2133.95,2130.2,2141.6,2157.6,null,8
143,01-12-2024,MFSL,5357,10,3,1105.85,1123,1133.95,1141,1159.25,1
144,01-12-2024,MGL,11384,10,4,1163,1179.75,1191.75,1199.85,1216.4,1
145,01-12-2024,MOTHERSON,8423,1.25,2,158.31,160.66,162.46,162.96,165.26,0
146,01-12-2024,MPHASIS,2841,25,7,2911.9,2958.1,2974.55,3003.3,3046.35,3
147,01-12-2024,MRF,2369,750,2,null,null,125251.3,null,null,6
148,01-12-2024,MUTHOOTFIN,4092,10,7,1898.7,1917.05,1917.05,1917.05,1935.4,4
149,01-12-2024,NATIONALUM,16700,1.25,2,239.39,241.94,242.14,244.29,246.74,0
150,01-12-2024,NAUKRI,10559,50,2,8118.7,8209.95,8255.3,8303.6,8390.9,4
151,01-12-2024,NAVINFLUOR,3526,25,3,3454.3,3499.2,3507.9,3542.7,3591.8,2
152,01-12-2024,NCC,1300,2.5,4,null,306,309.7,310.45,321.75,5
153,01-12-2024,NESTLEIND,13011,10,2,2216.15,2234.25,2234.65,2252.25,2271.5,0
154,01-12-2024,NHPC,1075,1,5,79.89,80.89,81.44,82.19,null,7
155,01-12-2024,NMDC,12225,2.5,2,221.77,226.37,230.07,230.72,235.22,1
156,01-12-2024,NTPC,55482,2.5,2,356.55,361.15,363.65,365.65,369.95,0
157,01-12-2024,NYKAA,133,2.5,2,null,null,172.06,null,null,2
158,01-12-2024,OBEROIRLTY,8966,10,1,1978.15,1996.65,2007.35,2015.35,2035.2,4
159,01-12-2024,OFSS,8850,125,2,11335.2,11556.5,11696.45,11777.6,11999.3,5
160,01-12-2024,OIL,259,10,4,null,null,490.6,null,null,6
161,01-12-2024,ONGC,38416,0.5,0,253.25,255.8,256.7,258.1,260.25,0
162,01-12-2024,PAGEIND,902,250,2,43817.5,44455.9,44644.9,44925.8,45063.4,6
163,01-12-2024,PAYTM,10803,10,2,null,873.65,901.75,904.55,921.55,4
164,01-12-2024,PEL,6428,10,0,1166.5,1184.75,1185,1203.1,1235.25,3
165,01-12-2024,PERSISTENT,14288,50,0,5734.55,5824.1,5905.65,5914.45,6006.05,4
166,01-12-2024,PETRONET,17261,1.5,2,328.95,331.05,333.1,333.45,336.55,3
167,01-12-2024,PFC,28974,5,0,483.05,491.75,495.3,500.65,509.75,0
168,01-12-2024,PIDILITIND,3459,10,5,3029.05,3048.45,3066.2,3067.55,3086.7,4
169,01-12-2024,PIIND,3991,25,3,3991.4,4043.8,4065.5,4090.05,4135.8,3
170,01-12-2024,PNB,31945,0.5,0,103.65,104.7,104.9,105.7,106.6,2
171,01-12-2024,POLICYBZR,101,50,2,null,1864.65,1893.9,1928.7,null,2
172,01-12-2024,POLYCAB,31198,50,1,7116.3,7208.05,7297.9,7302.2,7391.25,3
173,01-12-2024,POONAWALLA,4748,5,4,null,350.7,354.45,359.35,360.45,6
174,01-12-2024,POWERGRID,22243,2.5,5,321.25,325.8,329.4,330.2,334.7,1
175,01-12-2024,PVRINOX,13738,10,1,1519.5,1537.5,1540.05,1556.15,1577.7,1
176,01-12-2024,RAMCOCEM,11158,5,0,1001.5,1010.5,1014.8,1019.45,1028.95,4
177,01-12-2024,RBLBANK,14202,1.25,3,150.53,152.88,154.98,155.28,157.48,0
178,01-12-2024,RECLTD,33073,5,1,523.25,532.3,532.6,541.25,550.2,0
179,01-12-2024,RELIANCE,288938,5,0,1277.5,1286.9,1292.2,1296.5,1305.3,0
180,01-12-2024,SAIL,21285,1.25,4,113.31,115.56,117.11,117.91,120.11,0
181,01-12-2024,SBICARD,11192,2.5,1,693.75,698.2,700.6,703.15,707.8,0
182,01-12-2024,SBILIFE,96293,10,3,1407.55,1425.45,1437.75,1443.4,1461.85,0
183,01-12-2024,SBIN,114680,5,0,822.05,831.25,838.95,840.35,849.25,0
184,01-12-2024,SHREECEM,9332,125,2,25677.1,25921.6,26076.45,26150.35,null,5
185,01-12-2024,SHRIRAMFIN,19627,25,3,2961.9,3006.85,3019.65,3052.8,3098.7,1
186,01-12-2024,SIEMENS,38314,50,1,7410.1,7499.55,7560.85,7594.5,7686.9,3
187,01-12-2024,SJVN,810,1.25,2,108.34,null,114.89,null,116.59,7
188,01-12-2024,SONACOMS,187,20,2,null,null,671.6,null,null,3
189,01-12-2024,SRF,7723,10,1,2236.9,2255.6,2265,2274.1,2291.5,0
190,01-12-2024,SUNPHARMA,51593,10,2,1761.5,1779.1,1780.9,1796.55,1813.3,3
191,01-12-2024,SUNTV,4319,5,6,745.6,754.05,758.4,763.85,780.95,3
192,01-12-2024,SUPREMEIND,66,50,2,null,null,4651.1,null,null,4
193,01-12-2024,SYNGENE,9472,5,0,922.85,932.5,940.8,941.85,950.85,6
194,01-12-2024,TATACHEM,10138,10,3,1085.2,1103.1,1111.75,1121.1,1138.75,2
195,01-12-2024,TATACOMM,5240,10,6,1723.75,1742,1755.1,1760.95,1779.3,1
196,01-12-2024,TATACONSUM,16911,5,3,941.95,951,958.65,960.2,969.35,1
197,01-12-2024,TATAELXSI,109,50,4,null,6530.5,6670.75,6710.15,null,5
198,01-12-2024,TATAMOTORS,105633,5,0,770.3,779.7,786.45,788.95,797.95,0
199,01-12-2024,TATAPOWER,40972,2.5,2,405,409.65,414.15,414.5,418.95,0
200,01-12-2024,TATASTEEL,43821,1.25,1,140.64,142.89,144.54,145.09,147.29,0
201,01-12-2024,TCS,76814,25,1,4213.6,4258.55,4270.85,4303.15,4348.5,1
202,01-12-2024,TECHM,12503,10,4,1683.6,1701.75,1712.3,1720.15,1738.9,0
203,01-12-2024,TIINDIA,54,50,2,null,null,3590.55,null,null,3
204,01-12-2024,TITAN,29844,25,4,3164.4,3209.4,3249,3253.3,3297.5,0
205,01-12-2024,TORNTPHARM,6224,25,5,3306.5,null,3324.2,null,3403.7,4
206,01-12-2024,TRENT,15737,50,2,6612.15,6706.8,6795.4,6796.95,6886,0
207,01-12-2024,TVSMOTOR,8111,25,3,2366.45,2410.15,2434.45,2452.6,2497,1
208,01-12-2024,UBL,3187,10,5,1919.8,1939.6,1950.5,1954.85,1955.25,3
209,01-12-2024,ULTRACEMCO,42893,50,1,11025.5,11118.65,11202.15,11207.65,11299.9,2
210,01-12-2024,UNIONBANK,3057,0.5,4,117.27,null,121.62,null,122.72,4
211,01-12-2024,UNITDSPR,14791,10,2,1501.65,1520,1529.1,1536.7,1555.9,3
212,01-12-2024,UPL,12091.95941,1.625,0,535.7,540.45,545,545.1,549.4,0
213,01-12-2024,VBL,608,5,2,596.8,612.05,621.2,621.25,null,6
214,01-12-2024,VEDL,43841,5,2,443.75,452.45,453.5,461.15,469.75,0
215,01-12-2024,VOLTAS,14734,10,3,1621.5,1640.55,1658.25,1658.85,1676.75,0
216,01-12-2024,WIPRO,27946,2.5,1,568.7,573.55,577.85,578.3,582.85,0
217,01-12-2024,YESBANK,6387,0.5,1,18.61,19.41,19.96,20.26,21.06,3
218,01-12-2024,ZOMATO,32295,2.5,3,271.86,276.71,279.76,281.36,286.01,5
219,01-12-2024,ZYDUSLIFE,10412,10,4,946.15,963.35,965.95,980.45,997.8,0
0,28-11-2024,AARTIIND,1515,5,1,445.75,452.8,449.5,465.7,472.5,0
1,28-11-2024,ABB,3199,50,0,7350.55,7461.8,7413,7514.95,7669.1,0
2,28-11-2024,ABBOTINDIA,1934,125,2,27335.6,27445.3,27360,27617.95,27856.7,0
3,28-11-2024,ABCAPITAL,2279,1.25,1,191.8,194.3,194.59,194.3,196.95,0
4,28-11-2024,ABFRL,941,2.5,0,308.5,312.45,316,320.5,321.2,1
5,28-11-2024,ACC,7420,10,0,2192.1,2204.1,2186.75,2224.15,2257,0
6,28-11-2024,ADANIENT,29317,10,0,2395.3,2416.05,2437,2433.25,2455,0
7,28-11-2024,ADANIPORTS,11959,10,0,1171.2,1191.75,1169.55,1209.95,1230.4,0
8,28-11-2024,ALKEM,1543,50,0,5422.9,5460.15,5480,5547,5624.5,0
9,28-11-2024,AMBUJACEM,4200,5,2,496.9,507.5,513,513.15,526.4,0
10,28-11-2024,APOLLOHOSP,10227,25,0,6836.1,6923.45,6867.9,7001.25,7033.45,0
11,28-11-2024,APOLLOTYRE,3011,5,0,499.05,507.6,510,514.6,525.7,3
12,28-11-2024,ASHOKLEY,2526,1.25,0,231.57,234.42,231.79,236.27,239.32,0
13,28-11-2024,ASIANPAINT,6308,10,1,2436.65,2472.4,2460.9,2489.4,2510.25,0
14,28-11-2024,ASTRAL,3711,10,1,1771.95,1785.5,1806,1806.65,1835.35,2
15,28-11-2024,ATUL,934,50,2,7299.85,7383,7252.4,7440.2,7530.3,2
16,28-11-2024,AUBANK,1228,5,1,574.2,586.8,587.3,592.45,604.95,0
17,28-11-2024,AUROPHARMA,8400,10,3,1222.4,1228.4,1244,1250.6,1265.85,0
18,28-11-2024,AXISBANK,3943,5,0,1135.4,1144,1135,1154.65,1163.8,0
19,28-11-2024,BAJAJ-AUTO,6307,50,5,9039.55,9144.6,9020,9229.6,9332.45,0
20,28-11-2024,BAJAJFINSV,2338,10,4,1573.75,1596.5,1582.3,1596.5,1605.15,0
21,28-11-2024,BAJFINANCE,2690,50,3,6556.8,6653.75,6539,6731.15,6838.95,0
22,28-11-2024,BALKRISIND,5503,25,3,2620.2,2643.45,2722.05,2718.65,2746.4,1
23,28-11-2024,BANDHANBNK,2070,1.25,1,170.35,171.7,171.49,174,176.3,0
24,28-11-2024,BANKBARODA,3770,1.25,0,244.95,246.65,250.15,248.5,250.85,0
25,28-11-2024,BATAINDIA,5229,5,0,1359.55,1364.6,1358.05,1373.85,1380.7,2
26,28-11-2024,BEL,2402,2.5,0,298.45,304.2,305.8,306.9,312,0
27,28-11-2024,BERGEPAINT,2148,2.5,1,481.2,489.25,489.75,490.9,495.4,0
28,28-11-2024,BHARATFORG,3102,10,2,1295.8,1317.15,1332,1325.6,1347.7,0
29,28-11-2024,BHARTIARTL,2126,10,2,1549.8,1567.2,1564.95,1591.1,1605.3,0
30,28-11-2024,BHEL,2981,2.5,0,243.77,247.72,253.15,251.87,260.12,0
31,28-11-2024,BIOCON,3129,2.5,0,353,357.7,364.95,363.25,370.6,1
32,28-11-2024,BOSCHLTD,2880,250,0,null,34840.1,34921.9,34981.4,35642.55,3
33,28-11-2024,BPCL,1339,2.5,0,287.8,293.25,292.3,296.25,301.65,0
34,28-11-2024,BRITANNIA,5828,25,2,4929.05,4964.25,4930,5022.05,5131.15,0
35,28-11-2024,BSOFT,6016,5,0,581.5,597.65,592.3,601.3,613.4,0
36,28-11-2024,CANBK,1719,0.5,0,100.85,101.7,103.34,102.5,103.35,0
37,28-11-2024,CANFINHOME,2104,5,1,824.65,830.65,823,848.1,864.85,0
38,28-11-2024,CHAMBLFERT,770,5,1,488.75,493.6,498,504.05,514.2,3
39,28-11-2024,CHOLAFIN,7148,10,1,1253.75,1267.15,1268.05,1283.8,1318.4,0
40,28-11-2024,CIPLA,1899,10,1,1450.65,1471.15,1498.15,1487.5,1505.9,0
41,28-11-2024,COALINDIA,11611,2.125,0,419.05,420.3,416.5,424,425.45,0
42,28-11-2024,COFORGE,3650,50,0,8500.05,8582.4,8630.7,8660.85,8750.85,2
